"","...1","fid","mean_elev","elev_band","geometry","aspect","canopy_height","slope","road_lenght"
"1647",1647,1775,1855.11644455541,"1000-2000m","list(c(93.9868670143871",93.9872829683655,94.0382680170292,"94.0378305882662, 93.9868670143871, 28.2510163997667, 28.296144361085, 28.295766255655, 28.2506390042125, 28.2510163997667)),154.206921666641,35.4060637352525,35.3864017770496",0
"1648",1648,1776,1390.658968197,"1000-2000m","list(c(94.0378305882662",94.0382680170292,94.0892520555382,"94.0887931538005, 94.0378305882662, 28.2506390042125, 28.295766255655, 28.2953691200494, 28.2502426142056, 28.2506390042125)),133.40098790998,35.110444581661,26.4837617983713",8255.36395659719
"1649",1649,1777,945.079561860524,"0-1000m","list(c(94.0887931538005",94.0892520555382,94.1402350343176,"94.1397546615041, 94.0887931538005, 28.2502426142056, 28.2953691200494, 28.2949529556969, 28.2498272311713, 28.2502426142056)),173.410891663346,33.0446198394565,29.8167925712365",22087.0217002064
"1650",1650,1778,1275.52407852439,"1000-2000m","list(c(94.1397546615041",94.1402350343176,94.191216903799,"94.1907150618972, 94.1397546615041, 28.2498272311713, 28.2949529556969, 28.2945177640948, 28.2493928566033, 28.2498272311713)),212.77232043038,36.7052476733895,28.5706082364071",10491.2136400985
"1651",1651,1779,1663.90010043312,"1000-2000m","list(c(94.1907150618972",94.191216903799,94.2421976144203,"94.2416743055066, 94.1907150618972, 28.2493928566033, 28.2945177640948, 28.2940635468087, 28.2489394920635, 28.2493928566033)),186.920394466625,37.1635220317213,29.7896784444863",0
"1652",1652,1780,1488.88227583409,"1000-2000m","list(c(94.2416743055066",94.2421976144203,94.2931771166265,"94.2926323428656, 94.2416743055066, 28.2489394920635, 28.2940635468087, 28.2935903054726, 28.2484671391818, 28.2489394920635)),176.447265164647,37.8694343007239,32.3283186801428",0
"1653",1653,1781,2072.86751349833,"2000-2500m","list(c(94.2926323428656",94.2931771166265,94.3441553608693,"94.3435891245149, 94.2926323428656, 28.2484671391818, 28.2935903054726, 28.2930980417889, 28.2479757996566, 28.2484671391818)),218.626406485449,41.5441634862003,31.5558562212825",0
"1654",1654,1782,2452.86848100871,"2000-2500m","list(c(94.3945446010025",94.3951322976081,94.4461078773099,"94.4454987228839, 94.3945446010025, 28.2474654752542, 28.2925867575284, 28.29205645453, 28.2469361678092, 28.2474654752542)),138.956011289013,38.0996436127017,26.0981476999559",0
"1655",1655,1783,1906.1330794919,"1000-2000m","list(c(94.4454987228839",94.4461078773099,94.4970820504496,"94.4964514407226, 94.4454987228839, 28.2469361678092, 28.29205645453, 28.2915071347011, 28.2463878792243, 28.2469361678092)),174.802879198002,37.7144636137219,27.8457415975951",0
"1656",1656,1784,1451.70817902203,"1000-2000m","list(c(94.4964514407226",94.4970820504496,94.5480547675104,"94.5474027050905, 94.4964514407226, 28.2463878792243, 28.2915071347011, 28.2909388000172, 28.2458206114704, 28.2463878792243)),181.274618712846,37.3803156198399,25.2658031772729",0
"1657",1657,1785,913.784619706002,"0-1000m","list(c(94.5474027050905",94.5480547675104,94.5990259789841,"94.5983524665678, 94.5474027050905, 28.2458206114704, 28.2909388000172, 28.2903514525224, 28.2452343665864, 28.2458206114704)),158.155961937144,34.9588285891828,23.6851597944841",3877.27708563079
"1658",1658,1786,856.829406073468,"0-1000m","list(c(94.5983524665678",94.5990259789841,94.6499956353713,"94.6493006757436, 94.5983524665678, 28.2452343665864, 28.2903514525224, 28.2897450943286, 28.2446291466794, 28.2452343665864)),165.568749467005,34.5236053582845,26.4785892229699",0
"1659",1659,1787,365.009541146193,"0-1000m","list(c(94.6493006757436",94.6499956353713,94.7009636871817,"94.7002472832162, 94.6493006757436, 28.2446291466794, 28.2897450943286, 28.2891197276164, 28.2440049539243, 28.2446291466794)),168.481926318993,23.2526487060368,14.2606919296757",35525.0782208947
"1660",1660,1788,816.960363284542,"0-1000m","list(c(94.7002472832162",94.7009636871817,94.7519300849344,"94.7511922395931, 94.7002472832162, 28.2440049539243, 28.2891197276164, 28.2884753546342, 28.2433617905643, 28.2440049539243)),192.630888344999,31.0941041747869,25.5188578434283",1314.23590768415
"1661",1661,1789,896.003370681315,"0-1000m","list(c(94.7511922395931",94.7519300849344,94.8028947791584,"94.8021354954916, 94.7511922395931, 28.2433617905643, 28.2884753546342, 28.2878119776988, 28.2426996589107, 28.2433617905643)),167.734829109952,29.8933388764304,23.6877772734529",0
"1662",1662,1790,601.98433871069,"0-1000m","list(c(94.8021354954916",94.8028947791584,94.8538577203925,"94.8530770015389, 94.8021354954916, 28.2426996589107, 28.2878119776988, 28.2871295991952, 28.2420185613425, 28.2426996589107)),164.482935467195,24.7352699526971,20.5133277903466",9704.29791463778
"1663",1663,1791,842.753066383696,"0-1000m","list(c(94.8530770015389",94.8538577203925,94.9048188591858,"94.9040167083725, 94.8530770015389, 28.2420185613425, 28.2871295991952, 28.2864282215765, 28.2413185003068, 28.2420185613425)),204.480623610961,32.2450706794346,26.0450669123505",3040.23644198001
"1664",1664,1792,751.50294934615,"0-1000m","list(c(94.9040167083725",94.9048188591858,94.9557781460981,"94.9549545666404, 94.9040167083725, 28.2413185003068, 28.2864282215765, 28.2857078473637, 28.2405994783188, 28.2413185003068)),165.200560016194,29.9301590395497,28.9908600128898",2041.92271677425
"1665",1665,1793,563.621555457912,"0-1000m","list(c(94.9549545666404",94.9557781460981,95.0067355317,"95.0058905270015, 94.9549545666404, 28.2405994783188, 28.2857078473637, 28.2849684791463, 28.2398614979615, 28.2405994783188)),184.771625681494,29.4146851748009,25.5834398436681",7864.67734776529
"1666",1666,1794,892.225523547954,"0-1000m","list(c(95.0058905270015",95.0067355317,95.0576909665731,"95.0568245401257, 95.0058905270015, 28.2398614979615, 28.2849684791463, 28.2842101195815, 28.2391045618858, 28.2398614979615)),194.354920087458,29.9023846809643,21.5531955145323",0
"1667",1667,1795,1361.93876718348,"1000-2000m","list(c(95.0568245401257",95.0576909665731,95.1086444013108,"95.1077565566945, 95.0568245401257, 28.2391045618858, 28.2842101195815, 28.2834327713948, 28.2383286728104, 28.2391045618858)),201.112823824607,35.62389656611,25.6174368808183",0
"1668",1668,1796,1274.65644018601,"1000-2000m","list(c(95.1077565566945",95.1086444013108,95.1595957865179,"95.1586865274009, 95.1077565566945, 28.2383286728104, 28.2834327713948, 28.2826364373796, 28.2375338335221, 28.2383286728104)),163.309661409607,35.9269493505233,27.9786549321088",0
"1669",1669,1797,797.963952435941,"0-1000m","list(c(95.1586865274009",95.1595957865179,95.2105450728113,"95.2096144029499, 95.1586865274009, 28.2375338335221, 28.2826364373796, 28.2818211203973, 28.2367200468753, 28.2375338335221)),159.814013791196,32.7086754950556,25.3691003648886",2160.36065961217
"1670",1670,1798,969.440932772582,"0-1000m","list(c(95.2096144029499",95.2105450728113,95.2614922108204,"95.2605401340588, 95.2096144029499, 28.2367200468753, 28.2818211203973, 28.2809868233773, 28.2358873157924, 28.2367200468753)),209.587198974583,33.8772524794487,30.4268129034514",5667.37664659821
"1671",1671,1799,1500.91592022721,"1000-2000m","list(c(95.2605401340588",95.2614922108204,95.3124371511868,"95.3114636714575, 95.2605401340588, 28.2358873157924, 28.2809868233773, 28.2801335493169, 28.2350356432633, 28.2358873157924)),195.34792576988,35.6349145510224,29.6157943351835",0
"1672",1672,1800,1759.94400923816,"1000-2000m","list(c(95.3114636714575",95.3124371511868,95.3633798445655,"95.3623849658887, 95.3114636714575, 28.2350356432633, 28.2801335493169, 28.2792613012813, 28.2341650323459, 28.2350356432633)),155.166998459316,30.9709195979086,31.7685330130789",0
"1673",1673,1801,1463.53860397966,"1000-2000m","list(c(95.3623849658887",95.3633798445655,95.4143202416242,"95.4133039681083, 95.3623849658887, 28.2341650323459, 28.2792613012813, 28.2783700824037, 28.2332754861658, 28.2341650323459)),176.471495911674,33.0689588665109,34.2269784560026",0
"1674",1674,1802,1221.89070253737,"1000-2000m","list(c(95.4133039681083",95.4143202416242,95.4652582930444,"95.4642206288854, 95.4133039681083, 28.2332754861658, 28.2783700824037, 28.277459895885, 28.2323670079161, 28.2332754861658)),184.522902165991,34.0408270214635,33.3368853684596",0
"1675",1675,1803,1325.68296869636,"1000-2000m","list(c(95.4642206288854",95.4652582930444,95.516193949521,"95.515134899003, 95.4642206288854, 28.2323670079161, 28.277459895885, 28.276530744994, 28.2314396008577, 28.2323670079161)),159.627606913645,31.4874980727896,33.0157798056602",0
"1676",1676,1804,714.408574477434,"0-1000m","list(c(95.515134899003",95.516193949521,95.5671271617634,"95.566046729258, 95.515134899003, 28.2314396008577, 28.276530744994, 28.2755826330672, 28.2304932683191, 28.2314396008577)),150.344835286246,27.1570932625703,22.2044163805726",8144.38582009361
"1677",1677,1805,448.697356511969,"0-1000m","list(c(95.566046729258",95.5671271617634,95.6180578804948,"95.6169560704616, 95.566046729258, 28.2304932683191, 28.2755826330672, 28.2746155635091, 28.2295280136964, 28.2304932683191)),168.84739095706,21.3967241962331,8.35351261963059",19105.7853435036
"1678",1678,1806,330.939733466496,"0-1000m","list(c(95.6169560704616",95.6180578804948,95.6689860564533,"95.6678628734396, 95.6169560704616, 28.2295280136964, 28.2746155635091, 28.2736295397916, 28.2285438404532, 28.2295280136964)),150.29994160638,23.5432006465341,2.82435145547025",16190.0448321999
"1679",1679,1807,253.679586968803,"0-1000m","list(c(95.6678628734396",95.6689860564533,95.719911640392,"95.7187670890325, 95.6678628734396, 28.2285438404532, 28.2736295397916, 28.2726245654546, 28.2275407521208, 28.2285438404532)),166.648339084855,18.2628351779715,2.40614068148601",0
"1680",1680,1808,494.862363846322,"0-1000m","list(c(95.7187670890325",95.719911640392,95.7708345830789,"95.7696686680959, 95.7187670890325, 28.2275407521208, 28.2726245654546, 28.2716006441054, 28.2265187522977, 28.2275407521208)),215.049152942277,27.0171150515464,17.399521617057",0
"1681",1681,1809,1096.06519771543,"1000-2000m","list(c(95.7696686680959",95.7708345830789,95.8217548352975,"95.8205675615011, 95.7696686680959, 28.2265187522977, 28.2716006441054, 28.270557779419, 28.2254778446503, 28.2265187522977)),185.528014286317,30.8367225840047,30.4818502725815",629.01021621225
"1682",1682,1810,1432.47752808989,"1000-2000m","list(c(95.8205675615011",95.8217548352975,95.8726723478473,"95.8714637201349, 95.8205675615011, 28.2254778446503, 28.270557779419, 28.2694959751382, 28.224418032912, 28.2254778446503)),194.862906643087,32.5580694819551,33.2743067061545",4389.6678230522
"1683",1683,1811,2219.62716519459,"2000-2500m","list(c(95.8714637201349",95.8726723478473,95.9235870715435,"95.9223570948999, 95.8714637201349, 28.224418032912, 28.2694959751382, 28.268415235073, 28.2233393208838, 28.224418032912)),185.268580394295,31.2044979253614,33.0611568164838",19214.6776597705
"1684",1684,1812,2300.27267591488,"2000-2500m","list(c(95.9223570948999",95.9235870715435,95.9744989572178,"95.9732476367153, 95.9223570948999, 28.2233393208838, 28.268415235073, 28.2673155631013, 28.2222417124339, 28.2233393208838)),187.443111127236,28.9068871674213,32.4554078945623",2585.33075083289
"1685",1685,1813,2393.72088886115,"2000-2500m","list(c(95.9732476367153",95.9744989572178,96.0254079557186,"96.0241352965167, 95.9732476367153, 28.2222417124339, 28.2673155631013, 28.2661969631681, 28.2211252114982, 28.2222417124339)),147.218060425139,28.4140281199819,34.7438342974445",0
"1686",1686,1814,1809.10034018913,"1000-2000m","list(c(96.0241352965167",96.0254079557186,96.076314017911,"96.0750200252564, 96.0241352965167, 28.2211252114982, 28.2661969631681, 28.2650594392861, 28.2199898220795, 28.2211252114982)),204.576849321842,32.3003109096909,35.0297428032319",0
"1687",1687,1815,1998.73256543845,"1000-2000m","list(c(96.0750200252564",96.076314017911,96.1272170946772,"96.125901773904, 96.0750200252564, 28.2199898220795, 28.2650594392861, 28.2639029955354, 28.2188355482479, 28.2199898220795)),155.921544621595,30.1647443742809,33.3319838332067",0
"1688",1688,1816,2438.80609219438,"2000-2500m","list(c(96.125901773904",96.1272170946772,96.1781171369172,"96.1767804934464, 96.125901773904, 28.2188355482479, 28.2639029955354, 28.2627276360633, 28.2176623941408, 28.2188355482479)),221.946678979862,30.9354586695203,31.9395212734127",0
"1689",1689,1817,2460.16032583253,"2000-2500m","list(c(96.2785286492521",96.2799079215064,96.3307985657449,"96.3293979875787, 96.2785286492521, 28.2152594619856, 28.2603201868815, 28.2590881058029, 28.2140296925479, 28.2152594619856)),147.971358631088,29.6143852744508,33.8757116766773",0
"1690",1690,1818,2153.17770980931,"2000-2500m","list(c(96.4311269403762",96.4325701129725,96.4834509179633,"96.4819864570226, 96.4311269403762, 28.2115135689813, 28.2565672527532, 28.2552784898164, 28.210227223865, 28.2115135689813)),147.42489646247,33.4693339377215,36.9629727031049",0
"1691",1691,1819,1380.80893230548,"1000-2000m","list(c(96.4819864570226",96.4834509179633,96.5343283452388,"96.532842601983, 96.4819864570226, 28.210227223865, 28.2552784898164, 28.2539708420732, 28.2089220293133, 28.210227223865)),161.476325071199,29.2420878616256,34.8658091191984",5994.8671724624
"1692",1692,1820,2108.87053543406,"2000-2500m","list(c(96.532842601983",96.5343283452388,96.5852023458486,"96.5836953263936, 96.532842601983, 28.2089220293133, 28.2539708420732, 28.2526443142083, 28.2075979899998, 28.2089220293133)),210.870069664415,34.4432247299552,33.7814005465584",10020.9740588875
"1693",1693,1821,2366.52871759463,"2000-2500m","list(c(96.6853903182105",96.6869398713698,96.7378032984815,"96.7362324879899, 96.6853903182105, 28.2048933961157, 28.2499346371883, 28.2485514977378, 28.2035128512263, 28.2048933961157)),194.226622099814,34.2307813909372,37.6438158077176",0
"1694",1694,1822,1908.21247776287,"1000-2000m","list(c(96.9903881249411",96.9920651234432,97.042906084686,"97.0412078689148, 96.9903881249411, 28.1963278469294, 28.2413529911874, 28.2398567640878, 28.1948344260828, 28.1963278469294)),141.061347633383,32.6121680021894,30.9791783228602",23204.068171606
"1695",1695,1823,2394.3523633168,"2000-2500m","list(c(93.579372164278",93.5796168292259,93.6306297094708,"93.6303635088378, 93.579372164278, 28.298483969319, 28.3436160228252, 28.3433897776913, 28.2982581485212, 28.298483969319)),197.758602166908,39.3507578719574,33.0279582081795",0
"1696",1696,1824,2231.03579093549,"2000-2500m","list(c(93.7833336638595",93.7836644645735,93.8346745887328,"93.8343222572805, 93.7833336638595, 28.2974664548654, 28.3425965963911, 28.3422940571649, 28.2971644830583, 28.2974664548654)),187.479569071687,35.8851579033415,29.8898743069148",0
"1697",1697,1825,1718.73899943506,"1000-2000m","list(c(93.8343222572805",93.8346745887328,93.8856838996332,"93.8853100389021, 93.8343222572805, 28.2971644830583, 28.3422940571649, 28.3419724469672, 28.2968434760444, 28.2971644830583)),177.599282344787,34.6380979739946,29.2178404661041",0
"1698",1698,1826,1796.05944385161,"1000-2000m","list(c(93.8853100389021",93.8856838996332,93.9366923475888,"93.9362969591277, 93.8853100389021, 28.2968434760444, 28.3419724469672, 28.3416317669561, 28.2965034349788, 28.2968434760444)),170.31936149729,37.7906661789557,31.7891913949683",0
"1699",1699,1827,2100.48939527837,"2000-2500m","list(c(93.9362969591277",93.9366923475888,93.9876998829189,"93.9872829683655, 93.9362969591277, 28.2965034349788, 28.3416317669561, 28.341272018358, 28.296144361085, 28.2965034349788)),205.533358900099,40.2805139712134,34.556002188644",0
"1700",1700,1828,1787.65316050468,"1000-2000m","list(c(93.9872829683655",93.9876998829189,94.038706455948,"94.0382680170292, 93.9872829683655, 28.296144361085, 28.341272018358, 28.340893202468, 28.295766255655, 28.296144361085)),126.964567510714,35.2860551955293,32.9883258986622",2177.81243938501
"1701",1701,1829,919.432678425711,"0-1000m","list(c(94.0382680170292",94.038706455948,94.0897120170063,"94.0892520555382, 94.0382680170292, 28.295766255655, 28.340893202468, 28.34049532065, 28.2953691200494, 28.295766255655)),187.673697513711,31.5101272701449,30.9498598569235",19852.3130673576
"1702",1702,1830,2071.43299457139,"2000-2500m","list(c(94.0892520555382",94.0897120170063,94.1407165164301,"94.1402350343176, 94.0892520555382, 28.2953691200494, 28.34049532065, 28.3400783743363, 28.2949529556969, 28.2953691200494)),192.608013471479,38.5627173192819,28.3180307208109",0
"1703",1703,1831,1681.1522817149,"1000-2000m","list(c(94.1402350343176",94.1407165164301,94.1917199045619,"94.191216903799, 94.1402350343176, 28.2949529556969, 28.3400783743363, 28.3396423650277, 28.2945177640948, 28.2949529556969)),159.32173343584,35.615465803085,33.7793079321793",0
"1704",1704,1832,1875.22686529479,"1000-2000m","list(c(94.191216903799",94.1917199045619,94.2427221317505,"94.2421976144203, 94.191216903799, 28.2945177640948, 28.3396423650277, 28.3391872942936, 28.2940635468087, 28.2945177640948)),214.373116894939,39.0178348041229,32.9678659145928",0
